,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128081.SZ@002203.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0.002"
2022-09-29 09:32:00,128081.SZ@002203.SZ,1.6820793565683652,1-1,124.0,11.45,1.0,-10.991957104557642,0.049971581769437,0.125857908847185,False,-0.0151049499771138,-1.8579088471849872,-0.175829490616622,"0.012,0.002"
2022-09-29 09:53:00,128081.SZ@002203.SZ,1.473130026809644,00,123.5,11.25,0.0,0.0,0.0494319034852546,0.0,False,-0.0012968896444995,0.0,1.473130026809644,"0.012,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113642.SH@603185.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.023,0"
2022-09-29 09:30:00,113642.SH@603185.SH,5.956454477383388,1-1,138.295,142.1,1.0,-1.0165549361371815,0.0565494912850186,0.1444524564250935,False,-0.0427434915941961,-6.1574564250935,-0.2010019477101119,"0.023,0"
2022-09-29 15:00:00,113642.SH@603185.SH,-2.495484320033876,00,133.921,140.0,0.0,0.0,0.055247738211841,0.0,False,-0.0582876871439261,0.0,-2.495484320033876,"0.023,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0"
2022-09-29 09:37:00,128017.SZ@002597.SZ,2.255309623541987,1-1,213.072,38.2,1.0,-5.644729802033172,0.0857401356875334,0.2156286784376672,False,-0.0121169594202237,-2.556678437667188,-0.3013688141252006,"0.012,0"
2022-09-29 09:43:00,128017.SZ@002597.SZ,2.7711628257892107,00,217.925,38.5,0.0,0.0,0.0870494194756554,0.0,False,0.002857358396791,0.0,2.7711628257892107,"0.012,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,110061.SH@600674.SH,0,,,,0,0,0,0,,,0,0,"0.006,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113534.SH@603876.SH,0,,,,0,0,0,0,,,0,0,"0.019,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123031.SZ@300655.SZ,0,,,,0,0,0,0,,,0,0,"0.019,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113016.SH@601127.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.017,0.003"
2022-09-29 09:38:00,113016.SH@601127.SH,6.35128068946067,-11.0,363.835,59.61,-1.0,5.994623123866073,0.1442348968827313,0.0,False,0.0178716304851325,-6.4955155863434015,-0.1442348968827316,"0.017,0.003"
2022-09-29 15:00:00,113016.SH@601127.SH,-0.1246405296387442,0.0,354.155,58.08,0.0,0.0,0.1404645422068283,0.3481677110341415,False,0.0164733060190793,0.0,-0.1246405296387442,"0.017,0.003"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123046.SZ@300587.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.015,0"
2022-09-29 13:43:00,123046.SZ@300587.SZ,5.321113166365351,-11.0,339.615,10.87,-1.0,30.74141048824593,0.1347548264014466,0.0,False,0.016046670566961,-5.455867992766798,-0.1347548264014468,"0.015,0"
2022-09-29 15:00:00,123046.SZ@300587.SZ,-2.4496979518986888,0.0,335.014,10.66,0.0,0.0,0.1325434871609403,0.3277034358047016,False,0.0215016593979364,0.0,-2.4496979518986888,"0.015,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123027.SZ@300487.SZ,0,,,,0,0,0,0,,,0,0,"0.022,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113025.SH@601677.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.018,0"
2022-09-29 09:49:00,113025.SH@601677.SH,4.654829655357178,1-1,266.416,18.32,1.0,-14.817131696428572,0.1075731705357142,0.2714498526785714,False,-0.0189582547597435,-5.033852678571464,-0.3790230232142857,"0.018,0"
2022-09-29 10:21:00,113025.SH@601677.SH,4.634993464843718,00,270.501,18.25,0.0,0.0,0.1081827306919643,0.0,False,0.0003327265064743,0.0,4.634993464843718,"0.018,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128029.SZ@002078.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0.002"
2022-09-29 14:20:00,128029.SZ@002078.SZ,1.9913290703125195,-11.0,147.8,11.35,-1.0,12.84140625,0.0587099921875,0.0,False,0.0138578887908716,-2.0500390625000198,-0.0587099921875,"0.013,0.002"
2022-09-29 14:40:00,128029.SZ@002078.SZ,1.7878176765625606,0.0,147.16,11.46,0.0,0.0,0.058864503125,0.147162515625,False,-1.7005164500205616e-05,0.0,1.7878176765625606,"0.013,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113537.SH@603348.SH,0,,,,0,0,0,0,,,0,0,"0.027,0.002"
