,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.02,0",True
2022-11-04 10:10:00,113626.SH@603596.SH,4.998130656220427,1-1,273.39,99.01,1.0,-2.8156483331580606,0.1104334682931959,0.2787773414659796,False,-0.0201215412937163,-5.387341465979603,-0.3892108097591755,"0.02,0",True
2022-11-04 15:00:00,113626.SH@603596.SH,0.0250616092544606,00,283.182,102.3,0.0,0.0,0.1142445648964139,0.0,False,-0.0181475479273534,0.0,0.0250616092544606,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113642.SH@603185.SH,0,,,,0,0,0,0,,,0,0,"0.023,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0",True
2022-11-04 09:30:00,128017.SZ@002597.SZ,4.198810281457536,-11.0,189.123,32.51,-1.0,5.68592418454305,0.0747944790478989,0.0,False,0.0220867258620792,-4.273604760505435,-0.0747944790478989,"0.012,0",True
2022-11-04 09:33:00,128017.SZ@002597.SZ,4.647641965207142,0.0,190.047,33.55,0.0,0.0,0.0761619512782838,0.1907627563914193,False,-0.0036991523753917,0.0,4.647641965207142,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,110061.SH@600674.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.006,0",True
2022-11-04 11:10:00,110061.SH@600674.SH,0.606868983274024,1-1,130.271,11.35,1.0,-11.547241992882562,0.0522664393238434,0.131061196619217,False,-0.0060882235225638,-0.7901966192170846,-0.1833276359430605,"0.006,0",True
2022-11-04 14:16:00,110061.SH@600674.SH,0.5952769535587203,00,130.871,11.33,0.0,0.0,0.0523402503558718,0.0,False,0.0003139525902458,0.0,0.5952769535587203,"0.006,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128111.SZ@002738.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.011,0.001",False
2022-11-04 09:30:00,128111.SZ@002738.SZ,18.26247974959649,-11.0,863.0,85.8,-1.0,9.841445699792484,0.341479208208439,0.0,False,0.0217935035884913,-18.60395895780493,-0.3414792082084403,"0.011,0.001",False
2022-11-04 10:18:00,128111.SZ@002738.SZ,17.10656187770352,0.0,862.551,87.65,0.0,0.0,0.3450307431173623,0.8626027155868112,False,-6.058193470037665e-05,0.0,17.10656187770352,"0.011,0.001",False
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002",False
2022-11-04 09:51:00,113534.SH@603876.SH,7.663342532980326,1-1,404.841,54.83,1.0,-7.533850226928895,0.1635844015885022,0.4130810079425113,False,-0.0206832700181012,-8.24000794251134,-0.5766654095310146,"0.019,0.002",False
2022-11-04 15:00:00,113534.SH@603876.SH,-10.619955594251143,00,412.068,57.1,0.0,0.0,0.168450169591528,0.0,False,-0.0454701371963148,0.0,-10.619955594251143,"0.019,0.002",False
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123031.SZ@300655.SZ,0,,,,0,0,0,0,,,0,0,"0.019,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113016.SH@601127.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.017,0.003",True
2022-11-04 09:30:00,113016.SH@601127.SH,8.683704995402248,-11.0,343.241,52.0,-1.0,6.431187739463602,0.1355325524904214,0.0,False,0.0262705611659319,-8.81923754789267,-0.1355325524904209,"0.017,0.003",True
