,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0,,,,0,0,0,0,,,0,0,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113642.SH@603185.SH,0,,,,0,0,0,0,,,0,0,"0.023,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,110061.SH@600674.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.006,0",True
2022-11-09 09:30:00,110061.SH@600674.SH,0.7755841126984073,-11.0,130.349,11.31,-1.0,11.451940035273369,0.0519740883597883,0.0,False,0.0063724498599173,-0.8275582010581957,-0.0519740883597883,"0.006,0",True
2022-11-09 10:57:00,110061.SH@600674.SH,0.6554263356260881,0.0,129.689,11.33,0.0,0.0,0.0518878961199294,0.1297504805996472,False,-0.0004734193173471,0.0,0.6554263356260881,"0.006,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128111.SZ@002738.SZ,0,,,,0,0,0,0,,,0,0,"0.011,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113534.SH@603876.SH,0,,,,0,0,0,0,,,0,0,"0.019,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123031.SZ@300655.SZ,0,,,,0,0,0,0,,,0,0,"0.019,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113016.SH@601127.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.017,0.003",True
2022-11-09 10:03:00,113016.SH@601127.SH,6.862701345945919,-11.0,358.303,54.96,-1.0,6.391891891891892,0.1419202756756757,0.0,False,0.0197452336056987,-7.004621621621595,-0.1419202756756759,"0.017,0.003",True
2022-11-09 15:00:00,113016.SH@601127.SH,-1.018486789189252,0.0,357.665,54.8,0.0,0.0,0.1415881351351351,0.3502756756756757,False,0.0208296668761787,0.0,-1.018486789189252,"0.017,0.003",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123092.SZ@300332.SZ,0,,,,0,0,0,0,,,0,0,"0.025,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123046.SZ@300587.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.015,0",True
2022-11-09 13:00:00,123046.SZ@300587.SZ,5.361337823400918,1-1,395.604,13.28,1.0,-30.23541341653666,0.1594260580343213,0.4015262901716068,False,-0.0152786768715766,-5.922290171606846,-0.5609523482059284,"0.015,0",True
2022-11-09 15:00:00,123046.SZ@300587.SZ,-0.7268522112324479,00,395.9,13.29,0.0,0.0,0.1595457288611544,0.0,False,-0.0152950696453006,0.0,-0.7268522112324479,"0.015,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128095.SZ@002812.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0",True
2022-11-09 09:30:00,128095.SZ@002812.SZ,5.442921705184735,-11.0,306.81,172.06,-1.0,1.7508163849899745,0.121611093440275,0.0,False,0.0182082518238413,-5.5645327986250095,-0.1216110934402747,"0.013,0",True
2022-11-09 13:27:00,128095.SZ@002812.SZ,5.053312437983333,0.0,297.297,169.82,0.0,0.0,0.1189241276997994,0.2973236384989974,False,-8.716643705886096e-05,0.0,5.053312437983333,"0.013,0",True
