,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123067.SZ@300382.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.004,0.002",True
2022-12-14 09:30:00,123067.SZ@300382.SZ,1.5939859152196247,-11.0,207.255,19.38,-1.0,10.60776302349336,0.0825666894790602,0.0,False,0.0080719913562767,-1.676552604698685,-0.0825666894790602,"0.004,0.002",True
2022-12-14 10:35:00,123067.SZ@300382.SZ,0.913615836567934,0.0,205.865,19.37,0.0,0.0,0.0822674739530132,0.2054723697650664,False,0.00189037185813,0.0,0.913615836567934,"0.004,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0,,,,0,0,0,0,,,0,0,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0",True
2022-12-14 10:43:00,128017.SZ@002597.SZ,2.1562879798019914,1-1,190.637,35.27,1.0,-5.473861386138614,0.0767400182178217,0.1930630910891089,False,-0.0125378736497947,-2.4260910891089225,-0.2698031093069311,"0.012,0",True
2022-12-14 13:17:00,128017.SZ@002597.SZ,-2.674653336633636,00,190.006,35.58,0.0,0.0,0.0769531976237623,0.0,False,-0.0245682870828153,0.0,-2.674653336633636,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,110061.SH@600674.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.006,0",True
2022-12-14 13:14:00,110061.SH@600674.SH,0.6543073200000191,1-1,134.7,11.58,1.0,-11.705,0.05404878,0.1355439,False,-0.0062152926099957,-0.8439000000000192,-0.18959268,"0.006,0",True
2022-12-14 15:00:00,110061.SH@600674.SH,0.0853895500000195,00,134.912,11.57,0.0,0.0,0.05406777,0.0,False,-0.0037918514044984,0.0,0.0853895500000195,"0.006,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128111.SZ@002738.SZ,0,,,,0,0,0,0,,,0,0,"0.011,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002",True
2022-12-14 13:59:00,113534.SH@603876.SH,6.216571836097184,1-1,330.906,45.2,1.0,-7.468890833515642,0.1336999731349814,0.337593865674907,False,-0.0195893582508268,-6.687865674907073,-0.4712938388098884,"0.019,0.002",True
2022-12-14 15:00:00,113534.SH@603876.SH,-1.1640081032158602,00,332.439,45.48,0.0,0.0,0.1344248310216583,0.0,False,-0.0212246380620303,0.0,-1.1640081032158602,"0.019,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123057.SZ@300586.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.009,0.003",True
2022-12-14 14:45:00,123057.SZ@300586.SZ,1.9885790727273207,-11.0,226.031,19.4,-1.0,11.543939393939391,0.0899966848484848,0.0,False,0.0090938257758051,-2.078575757575805,-0.0899966848484847,"0.009,0.003",True
2022-12-14 15:00:00,123057.SZ@300586.SZ,0.3104748727273346,0.0,225.432,19.41,0.0,0.0,0.0898999727272727,0.2240678636363636,False,0.0059681338917459,0.0,0.3104748727273346,"0.009,0.003",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123031.SZ@300655.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0",True
2022-12-14 09:31:00,123031.SZ@300655.SZ,7.063536396518427,-11.0,339.995,16.08,-1.0,20.6963249516441,0.1345583810444874,0.0,False,0.0224239712696663,-7.198094777562915,-0.1345583810444877,"0.019,0",True
