,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123067.SZ@300382.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.004,0.002",True
2022-11-29 09:32:00,123067.SZ@300382.SZ,1.0595394714957942,-11.0,224.0,21.23,-1.0,10.496989651928503,0.0893702180620884,0.0,False,0.0051482290741325,-1.1489096895578823,-0.0893702180620883,"0.004,0.002",True
2022-11-29 09:43:00,123067.SZ@300382.SZ,0.377741340921885,0.0,223.116,21.22,0.0,0.0,0.0891724240827845,0.2227461204139228,False,0.0016574190785209,0.0,0.377741340921885,"0.004,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0,,,,0,0,0,0,,,0,0,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0",True
2022-11-29 14:06:00,128017.SZ@002597.SZ,2.3955760457652007,-11.0,187.659,35.01,-1.0,5.28959881129272,0.0745695708766716,0.0,False,0.0138776123859765,-2.4701456166418723,-0.0745695708766716,"0.012,0",True
2022-11-29 15:00:00,128017.SZ@002597.SZ,0.0219212909361274,0.0,187.25,35.0,0.0,0.0,0.074477191679049,0.1851359583952452,False,0.0118769718517643,0.0,0.0219212909361274,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,110061.SH@600674.SH,0,,,,0,0,0,0,,,0,0,"0.006,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128111.SZ@002738.SZ,0,,,,0,0,0,0,,,0,0,"0.011,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002",True
2022-11-29 10:28:00,113534.SH@603876.SH,6.304104579682595,-11.0,329.223,45.65,-1.0,7.070941798941798,0.1304022986243386,0.0,False,0.0192591091292687,-6.434506878306934,-0.1304022986243387,"0.019,0.002",True
2022-11-29 15:00:00,113534.SH@603876.SH,-0.6852640908782857,0.0,327.63,45.41,0.0,0.0,0.1297442934179894,0.321091467089947,False,0.0195704692281188,0.0,-0.6852640908782857,"0.019,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123057.SZ@300586.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.009,0.003",True
2022-11-29 11:11:00,123057.SZ@300586.SZ,2.2731326255506565,-11.0,226.61,20.2,-1.0,11.101321585903085,0.0901713392070484,0.0,False,0.0104202114848224,-2.363303964757705,-0.0901713392070484,"0.009,0.003",True
2022-11-29 14:17:00,123057.SZ@300586.SZ,1.3560326255506434,0.0,222.3,19.97,0.0,0.0,0.0887986784140969,0.2216933920704845,False,0.0026746381371931,0.0,1.3560326255506434,"0.009,0.003",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123031.SZ@300655.SZ,0,,,,0,0,0,0,,,0,0,"0.019,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113016.SH@601127.SH,0,,,,0,0,0,0,,,0,0,"0.017,0.003",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123092.SZ@300332.SZ,0,,,,0,0,0,0,,,0,0,"0.025,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123046.SZ@300587.SZ,0,,,,0,0,0,0,,,0,0,"0.015,0",True
