,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113626.SH@603596.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.02,0"
2022-10-20 09:30:00,113626.SH@603596.SH,4.873994530107535,1-1,262.823,89.03,1.0,-3.011021505376344,0.1061788489247311,0.2680712446236559,False,-0.0203718015225966,-5.248244623655921,-0.3742500935483868,"0.02,0"
2022-10-20 10:03:00,113626.SH@603596.SH,5.12264107204302,00,249.902,82.88,0.0,0.0,0.0998910924731182,0.0,False,0.0013528979726523,0.0,5.12264107204302,"0.02,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113642.SH@603185.SH,0,,,,0,0,0,0,,,0,0,"0.023,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0"
2022-10-20 09:54:00,128017.SZ@002597.SZ,2.8463429440739096,1-1,217.69,37.99,1.0,-5.813237557721909,0.087706978963571,0.2208448948178553,False,-0.0139227485342248,-3.154894817855336,-0.3085518737814263,"0.012,0"
2022-10-20 15:00:00,128017.SZ@002597.SZ,-0.0274847624422372,00,215.5,37.55,0.0,0.0,0.0867574140584915,0.0,False,-0.0122995158537408,0.0,-0.0274847624422372,"0.012,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,110061.SH@600674.SH,0,,,,0,0,0,0,,,0,0,"0.006,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128111.SZ@002738.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.011,0.001"
2022-10-20 09:32:00,128111.SZ@002738.SZ,13.577229168779132,-11.0,923.294,89.62,-1.0,10.146733340580498,0.3665288483965648,0.0,False,0.0149387056937936,-13.943758017175696,-0.3665288483965643,"0.011,0.001"
2022-10-20 14:37:00,128111.SZ@002738.SZ,11.418023307990014,0.0,916.721,90.26,0.0,0.0,0.3665130302641592,0.915844151320796,False,0.0009394156396351,0.0,11.418023307990014,"0.011,0.001"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002"
2022-10-20 09:39:00,113534.SH@603876.SH,8.189973529535127,-11.0,410.7,54.28,-1.0,7.412443201677735,0.1626094833974135,0.0,False,0.0196929858370644,-8.352583012932541,-0.1626094833974143,"0.019,0.002"
2022-10-20 15:00:00,113534.SH@603876.SH,-7.280523569171631,0.0,407.777,53.0,0.0,0.0,0.160127297937784,0.3928594896889199,False,0.03517119420729,0.0,-7.280523569171631,"0.019,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123031.SZ@300655.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0"
2022-10-20 11:09:00,123031.SZ@300655.SZ,6.31289295019979,1-1,339.96,15.42,1.0,-22.487483355525967,0.137343398668442,0.3467569933422104,False,-0.0201236176426313,-6.796993342210442,-0.4841003920106521,"0.019,0"
2022-10-20 15:00:00,123031.SZ@300655.SZ,3.693150698535286,00,347.2,15.55,0.0,0.0,0.1393760732356857,0.0,False,-0.0073435323642943,0.0,3.693150698535286,"0.019,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113016.SH@601127.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.017,0.003"
2022-10-20 09:30:00,113016.SH@601127.SH,6.451541261381644,-11.0,321.336,51.06,-1.0,6.164458286145716,0.12721864801812,0.0,False,0.0201436035352862,-6.578759909399764,-0.1272186480181201,"0.017,0.003"
2022-10-20 09:47:00,113016.SH@601127.SH,5.482580675802189,0.0,317.994,51.5,0.0,0.0,0.1270927203473009,0.3174696017365044,False,0.0016056628999876,0.0,5.482580675802189,"0.017,0.003"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123092.SZ@300332.SZ,0,,,,0,0,0,0,,,0,0,"0.025,0.001"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123046.SZ@300587.SZ,0,,,,0,0,0,0,,,0,0,"0.015,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128095.SZ@002812.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0"
2022-10-20 14:49:00,128095.SZ@002812.SZ,3.7696125732484695,1-1,297.59,164.15,1.0,-1.838448176027794,0.1198742536189924,0.3017812680949624,False,-0.0132008443935823,-4.191268094962425,-0.421655521713955,"0.013,0"
2022-10-20 15:00:00,128095.SZ@002812.SZ,0.7707995574985861,00,297.983,163.65,0.0,0.0,0.1197690088013897,0.0,False,-0.0090678551399951,0.0,0.7707995574985861,"0.013,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113025.SH@601677.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.018,0"
2022-10-20 11:01:00,113025.SH@601677.SH,4.993445487697134,1-1,277.742,18.56,1.0,-15.254889589905364,0.1121745501577287,0.2831307507886436,False,-0.0185724209322259,-5.388750788643506,-0.3953053009463723,"0.018,0"
2022-10-20 13:49:00,113025.SH@601677.SH,5.279447540693977,00,273.0,17.87,0.0,0.0,0.1091209753943217,0.0,False,0.0013617982146736,0.0,5.279447540693977,"0.018,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128029.SZ@002078.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0.002"
2022-10-20 13:36:00,128029.SZ@002078.SZ,1.8374019653650584,1-1,150.508,11.8,1.0,-12.928692699490664,0.0606133147707979,0.1525585738539898,False,-0.0134640436900186,-2.050573853989846,-0.2131718886247877,"0.013,0.002"
2022-10-20 15:00:00,128029.SZ@002078.SZ,-0.1764341127334558,00,149.7,11.73,0.0,0.0,0.0602707130730051,0.0,False,-0.0128270870980007,0.0,-0.1764341127334558,"0.013,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113537.SH@603348.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.027,0.002"
2022-10-20 09:51:00,113537.SH@603348.SH,11.929176971428538,-11.0,398.815,67.45,-1.0,5.733561368209256,0.1571087428571428,0.0,False,0.0282761803828064,-12.08628571428568,-0.157108742857142,"0.027,0.002"
2022-10-20 10:58:00,113537.SH@603348.SH,10.529351859798744,0.0,401.5,69.88,0.0,0.0,0.1604322536820925,0.4006612684104628,False,0.0019622344100703,0.0,10.529351859798744,"0.027,0.002"
