,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123067.SZ@300382.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.004,0.002",True
2022-12-13 09:32:00,123067.SZ@300382.SZ,0.9819442468000134,-11.0,213.758,19.96,-1.0,10.65585,0.0852897532,0.0,False,0.005007737533843,-1.0672340000000131,-0.0852897531999999,"0.004,0.002",True
2022-12-13 14:43:00,123067.SZ@300382.SZ,0.624147905800017,0.0,208.388,19.55,0.0,0.0,0.0833419735,0.2083218675,False,0.0003103107682634,0.0,0.624147905800017,"0.004,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0,,,,0,0,0,0,,,0,0,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,110061.SH@600674.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.006,0",True
2022-12-13 10:20:00,110061.SH@600674.SH,0.6362112020761403,1-1,137.445,11.68,1.0,-11.838581314878894,0.055143925951557,0.1382746297577854,False,-0.0060621520582919,-0.829629757785483,-0.1934185557093426,"0.006,0",True
2022-12-13 13:33:00,110061.SH@600674.SH,-1.087228830103808,00,136.014,11.63,0.0,0.0,0.0547393401384083,0.0,False,-0.0121932913326721,0.0,-1.087228830103808,"0.006,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128111.SZ@002738.SZ,0,,,,0,0,0,0,,,0,0,"0.011,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002",True
2022-12-13 14:27:00,113534.SH@603876.SH,6.5104685544342535,-11.0,342.07,45.83,-1.0,7.3188748121108,0.1354988065278075,0.0,False,0.0194987893467962,-6.645967360962061,-0.1354988065278073,"0.019,0.002",True
2022-12-13 15:00:00,113534.SH@603876.SH,-0.8164993051750475,0.0,341.403,45.71,0.0,0.0,0.1351897535323169,0.3345457676615846,False,0.0201186255674666,0.0,-0.8164993051750475,"0.019,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123067.SZ@300382.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.004,0.002",True
2022-12-13 09:32:00,123067.SZ@300382.SZ,0.9819442468000134,-11.0,213.758,19.96,-1.0,10.65585,0.0852897532,0.0,False,0.005007737533843,-1.0672340000000131,-0.0852897531999999,"0.004,0.002",True
2022-12-13 14:43:00,123067.SZ@300382.SZ,0.624147905800017,0.0,208.388,19.55,0.0,0.0,0.0833419735,0.2083218675,False,0.0003103107682634,0.0,0.624147905800017,"0.004,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0,,,,0,0,0,0,,,0,0,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
