,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128081.SZ@002203.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0.002"
2022-10-17 11:29:00,128081.SZ@002203.SZ,1.385607974095873,1-1,128.474,12.08,1.0,-10.765012615643396,0.0517030704793944,0.1300413523969722,False,-0.0122453232676977,-1.5673523969722396,-0.1817444228763665,"0.012,0.002"
2022-10-17 15:00:00,128081.SZ@002203.SZ,-1.1763499922624048,00,129.254,12.24,0.0,0.0,0.052203550883095,0.0,False,-0.01960806912306,0.0,-1.1763499922624048,"0.012,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113626.SH@603596.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.02,0"
2022-10-17 10:15:00,113626.SH@603596.SH,5.504883963062347,-11.0,264.557,86.25,-1.0,3.0022888713496454,0.1047008830307813,0.0,False,0.021067043395662,-5.609584846093128,-0.1047008830307811,"0.02,0"
2022-10-17 14:37:00,113626.SH@603596.SH,5.532965651302347,0.0,258.377,86.19,0.0,0.0,0.1034288555643252,0.2587672778216259,False,-0.001465705578958,0.0,5.532965651302347,"0.02,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113642.SH@603185.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.023,0"
2022-10-17 10:00:00,113642.SH@603185.SH,3.199255699189189,-11.0,135.673,138.6,-1.0,0.9554121621621622,0.0536186251351351,0.0,False,0.0230046062214858,-3.252874324324324,-0.0536186251351349,"0.023,0"
2022-10-17 15:00:00,113642.SH@603185.SH,0.3426461929729663,0.0,137.476,141.1,0.0,0.0,0.0544569312162162,0.134808656081081,False,0.0188636849733658,0.0,0.3426461929729663,"0.023,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0"
2022-10-17 10:37:00,128017.SZ@002597.SZ,2.5094596762393784,1-1,224.286,38.66,1.0,-5.874621114821474,0.0902797704597996,0.2271128522989982,False,-0.0123605800593714,-2.826852298998176,-0.3173926227587977,"0.012,0"
2022-10-17 15:00:00,128017.SZ@002597.SZ,-0.5612662406370892,00,225.249,38.85,0.0,0.0,0.0906956060621628,0.0,False,-0.0130303600401151,0.0,-0.5612662406370892,"0.012,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,110061.SH@600674.SH,0,,,,0,0,0,0,,,0,0,"0.006,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128111.SZ@002738.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.011,0.001"
2022-10-17 09:30:00,128111.SZ@002738.SZ,18.78597060414915,-11.0,921.801,90.02,-1.0,10.02721772015127,0.3648902278336035,0.0,False,0.020636280972677,-19.150860831982754,-0.3648902278336052,"0.011,0.001"
2022-10-17 15:00:00,128111.SZ@002738.SZ,4.004201166353415,0.0,918.068,90.21,0.0,0.0,0.3645246621069692,0.904555310534846,False,0.0145607896661102,0.0,4.004201166353415,"0.011,0.001"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002"
2022-10-17 09:35:00,113534.SH@603876.SH,10.490680033862487,-11.0,422.35,55.34,-1.0,7.439329805996472,0.1668085022927689,0.0,False,0.0252660878977625,-10.657488536155256,-0.1668085022927687,"0.019,0.002"
2022-10-17 11:22:00,113534.SH@603876.SH,9.337499681128724,0.0,398.6,53.5,0.0,0.0,0.1593208289241622,0.3980041446208112,False,0.0014126155832927,0.0,9.337499681128724,"0.019,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123031.SZ@300655.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0"
2022-10-17 10:45:00,123031.SZ@300655.SZ,6.263612717647039,1-1,330.114,15.18,1.0,-22.190240641711227,0.1333923705882352,0.3368478529411765,False,-0.0202847669375071,-6.733852941176451,-0.4702402235294123,"0.019,0"
2022-10-17 15:00:00,123031.SZ@300655.SZ,7.952867320320879,00,344.0,15.42,0.0,0.0,0.1372347021390374,0.0,False,0.0055020372713254,0.0,7.952867320320879,"0.019,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113016.SH@601127.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.017,0.003"
2022-10-17 09:52:00,113016.SH@601127.SH,5.479388432586314,-11.0,319.585,52.85,-1.0,5.9409441587068335,0.1267127797575312,0.0,False,0.0173335432089165,-5.6061012123438445,-0.1267127797575309,"0.017,0.003"
2022-10-17 15:00:00,113016.SH@601127.SH,3.137396863813319,0.0,320.983,53.71,0.0,0.0,0.1280142221528288,0.319088110764144,False,0.0058588211667495,0.0,3.137396863813319,"0.017,0.003"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123092.SZ@300332.SZ,0,,,,0,0,0,0,,,0,0,"0.025,0.001"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123046.SZ@300587.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.015,0"
2022-10-17 13:02:00,123046.SZ@300587.SZ,5.19172256101839,1-1,357.837,11.24,1.0,-32.34310798946444,0.144274706760316,0.3635365338015802,False,-0.0154715511948823,-5.699533801580287,-0.5078112405618969,"0.015,0"
2022-10-17 15:00:00,123046.SZ@300587.SZ,-0.7246762084284255,00,361.0,11.34,0.0,0.0,0.1455541689201053,0.0,False,-0.0156651264442021,0.0,-0.7246762084284255,"0.015,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123027.SZ@300487.SZ,0,,,,0,0,0,0,,,0,0,"0.022,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128095.SZ@002812.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0"
2022-10-17 11:00:00,128095.SZ@002812.SZ,4.303021767319031,1-1,317.038,168.88,1.0,-1.905439235320892,0.1277657156121984,0.3217905780609922,False,-0.0141910363123088,-4.752578060992221,-0.44955629367319,"0.013,0"
2022-10-17 15:00:00,128095.SZ@002812.SZ,-9.10468601147018,00,315.6,172.6,0.0,0.0,0.1288957624032772,0.0,False,-0.0396500806700087,0.0,-9.10468601147018,"0.013,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113025.SH@601677.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.018,0"
2022-10-17 11:09:00,113025.SH@601677.SH,5.122088832101265,1-1,293.793,19.36,1.0,-15.461417721518988,0.1186252094177215,0.2993330470886076,False,-0.0181424962703653,-5.540047088607594,-0.4179582565063287,"0.018,0"
2022-10-17 15:00:00,113025.SH@601677.SH,-2.7198360678480697,00,297.487,19.74,0.0,0.0,0.1205390771645569,0.0,False,-0.0252859246954764,0.0,-2.7198360678480697,"0.018,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128029.SZ@002078.SZ,0,,,,0,0,0,0,,,0,0,"0.013,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113537.SH@603348.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.027,0.002"
2022-10-17 09:37:00,113537.SH@603348.SH,13.8497041039951,-11.0,444.888,77.85,-1.0,5.5345298094652735,0.1751502291333743,0.0,False,0.0311501448871662,-14.024854333128474,-0.1751502291333739,"0.027,0.002"
2022-10-17 15:00:00,113537.SH@603348.SH,-2.114562298709239,0.0,424.114,73.85,0.0,0.0,0.1665678052858021,0.4087250264290104,False,0.0341799454749964,0.0,-2.114562298709239,"0.027,0.002"
