,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128081.SZ@002203.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0.002",True
2022-11-14 13:35:00,128081.SZ@002203.SZ,1.619783920702847,-11.0,131.955,12.64,-1.0,10.307181054239877,0.0524475537051184,0.0,False,0.0123941526849634,-1.6722314744079654,-0.0524475537051183,"0.012,0.002",True
2022-11-14 15:00:00,128081.SZ@002203.SZ,0.169671238349882,0.0,133.3,12.81,0.0,0.0,0.0530669978609625,0.1320349893048128,False,0.0093759362529716,0.0,0.169671238349882,"0.012,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113626.SH@603596.SH,0,,,,0,0,0,0,,,0,0,"0.02,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0",True
2022-11-14 13:05:00,128017.SZ@002597.SZ,2.2387717096018465,1-1,188.655,34.12,1.0,-5.602605386416862,0.0759631791569086,0.1911608957845433,False,-0.0130934805995418,-2.5058957845432985,-0.267124074941452,"0.012,0",True
2022-11-14 14:36:00,128017.SZ@002597.SZ,-2.4587074505269264,00,183.12,33.51,0.0,0.0,0.0741726612997658,0.0,False,-0.0241570995575882,0.0,-2.4587074505269264,"0.012,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,110061.SH@600674.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.006,0",True
2022-11-14 10:26:00,110061.SH@600674.SH,0.800711448293971,-11.0,131.091,11.35,-1.0,11.474715660542431,0.0522658045494313,0.0,False,0.006503532075112,-0.8529772528434023,-0.0522658045494313,"0.006,0",True
2022-11-14 15:00:00,110061.SH@600674.SH,-0.0225926320209756,0.0,129.733,11.25,0.0,0.0,0.0517647102362204,0.1290905511811023,False,0.004898356300113,0.0,-0.0225926320209756,"0.006,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,128111.SZ@002738.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.011,0.001",True
2022-11-14 13:06:00,128111.SZ@002738.SZ,12.660058889829468,-11.0,841.3,85.08,-1.0,9.735613774167716,0.3339212039812378,0.0,False,0.0152692512177706,-12.993980093810706,-0.3339212039812373,"0.011,0.001",True
2022-11-14 13:42:00,128111.SZ@002738.SZ,11.025901225946644,0.0,824.6,84.65,0.0,0.0,0.3297439411966594,0.8241197059832972,False,0.0005643944308426,0.0,11.025901225946644,"0.011,0.001",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002",True
2022-11-14 09:36:00,113534.SH@603876.SH,7.869899249027717,1-1,393.146,51.11,1.0,-7.85710076605775,0.1589444840306423,0.4015764201532116,False,-0.0210757869356921,-8.430420153211571,-0.5605209041838544,"0.019,0.002",True
2022-11-14 13:21:00,113534.SH@603876.SH,-7.5105085319976705,00,367.096,48.66,0.0,0.0,0.149884504655274,0.0,False,-0.038075832243022,0.0,-7.5105085319976705,"0.019,0.002",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,123031.SZ@300655.SZ,0,,,,0,0,0,0,,,0,0,"0.019,0",True
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close,operate
0,113016.SH@601127.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.017,0.003",True
2022-11-14 09:30:00,113016.SH@601127.SH,5.781805034801864,-11.0,348.871,53.44,-1.0,6.417493087557603,0.1383643661198156,0.0,False,0.017004700289019,-5.920169400921679,-0.1383643661198155,"0.017,0.003",True
