,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128081.SZ@002203.SZ,0,,,,0,0,0,0,,,0,0,"0.012,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113626.SH@603596.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.02,0"
2022-11-01 14:34:00,113626.SH@603596.SH,4.922439791537548,-11.0,254.5,87.04,-1.0,2.8662312138728323,0.1007953529710982,0.0,False,0.0202607808869015,-5.023235144508647,-0.1007953529710983,"0.02,0"
2022-11-01 15:00:00,113626.SH@603596.SH,-1.2765878923468457,0.0,255.125,86.97,0.0,0.0,0.100880225734104,0.2492761286705202,False,0.0235909124365432,0.0,-1.2765878923468457,"0.02,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113642.SH@603185.SH,0,,,,0,0,0,0,,,0,0,"0.023,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128017.SZ@002597.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.012,0"
2022-11-01 09:39:00,128017.SZ@002597.SZ,2.099146915363544,1-1,185.442,33.12,1.0,-5.670398539701856,0.0746491199269851,0.1878035996349254,False,-0.0126704775837533,-2.3615996349254544,-0.2624527195619106,"0.012,0"
2022-11-01 15:00:00,128017.SZ@002597.SZ,0.0539463150593117,00,189.18,33.71,0.0,0.0,0.0760658269546699,0.0,False,-0.0105648212491795,0.0,0.0539463150593117,"0.012,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,110061.SH@600674.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.006,0"
2022-11-01 10:29:00,110061.SH@600674.SH,0.6384845257918472,1-1,128.441,11.15,1.0,-11.592850678733033,0.0515402570135746,0.1292602850678733,False,-0.0063956180503921,-0.8192850678732952,-0.180800542081448,"0.006,0"
2022-11-01 10:49:00,110061.SH@600674.SH,0.625311848325795,00,128.487,11.08,0.0,0.0,0.0513871571040723,0.0,False,0.0002983152328084,0.0,0.625311848325795,"0.006,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128111.SZ@002738.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.011,0.001"
2022-11-01 09:39:00,128111.SZ@002738.SZ,9.616936533333355,1-1,890.96,91.92,1.0,-9.811111111111112,0.3585594666666667,0.9018373333333334,False,-0.0123186107965269,-10.877333333333354,-1.2603967999999988,"0.011,0.001"
2022-11-01 15:00:00,128111.SZ@002738.SZ,-1.904325133333427,00,911.188,94.01,0.0,0.0,0.3667061111111111,0.0,False,-0.0126325657480812,0.0,-1.904325133333427,"0.011,0.001"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113534.SH@603876.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.019,0.002"
2022-11-01 09:56:00,113534.SH@603876.SH,7.103866664358435,1-1,379.583,49.95,1.0,-7.752301425661914,0.1533620912423625,0.3872274562118126,False,-0.0200832712756282,-7.64445621181261,-0.5405895474541751,"0.019,0.002"
2022-11-01 15:00:00,113534.SH@603876.SH,-2.0483666470061244,00,388.543,51.28,0.0,0.0,0.1572162034215886,0.0,False,-0.0236314217391404,0.0,-2.0483666470061244,"0.019,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123031.SZ@300655.SZ,0,,,,0,0,0,0,,,0,0,"0.019,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113016.SH@601127.SH,0,,,,0,0,0,0,,,0,0,"0.017,0.003"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123092.SZ@300332.SZ,0,,,,0,0,0,0,,,0,0,"0.025,0.001"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,123046.SZ@300587.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.015,0"
2022-11-01 14:00:00,123046.SZ@300587.SZ,5.847939657142907,1-1,342.776,10.9,1.0,-32.02857142857143,0.1383774857142857,0.3491114285714286,False,-0.0188386219786755,-6.335428571428622,-0.4874889142857146,"0.015,0"
2022-11-01 15:00:00,123046.SZ@300587.SZ,0.0263459428571478,00,354.002,11.23,0.0,0.0,0.1427365714285714,0.0,False,-0.0168862835053735,0.0,0.0263459428571478,"0.015,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128095.SZ@002812.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0"
2022-11-01 10:37:00,128095.SZ@002812.SZ,3.39047775233709,-11.0,272.443,154.86,-1.0,1.736692785733586,0.1082774489597406,0.0,False,0.013608538316985,-3.498755201296831,-0.1082774489597406,"0.013,0"
2022-11-01 13:13:00,128095.SZ@002812.SZ,3.1065924621993357,0.0,270.794,155.98,0.0,0.0,0.1083366681437449,0.2708893407187246,False,-0.0003708312669181,0.0,3.1065924621993357,"0.013,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113025.SH@601677.SH,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.018,0"
2022-11-01 09:30:00,113025.SH@601677.SH,10.331209089707928,-11.0,187.574,13.47,-1.0,13.152920723226703,0.0729487684283727,0.0,False,0.055007998657793,-10.4041578581363,-0.0729487684283736,"0.018,0"
2022-11-01 15:00:00,113025.SH@601677.SH,4.456127443532672,0.0,181.745,13.39,0.0,0.0,0.0715725216968011,0.1761176084840055,False,0.029752676687486,0.0,4.456127443532672,"0.018,0"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,128029.SZ@002078.SZ,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,"0.013,0.002"
2022-11-01 09:34:00,128029.SZ@002078.SZ,1.7466865204957247,-11.0,131.8,10.41,-1.0,12.488083889418494,0.0523601906577693,0.0,False,0.0137331810011717,-1.799046711153494,-0.0523601906577693,"0.013,0.002"
2022-11-01 10:24:00,128029.SZ@002078.SZ,1.4569686102955417,0.0,129.111,10.33,0.0,0.0,0.0516225813155386,0.129001906577693,False,0.0008327742160836,0.0,1.4569686102955417,"0.013,0.002"
0,pair,cash,signal,bond price,stock price,bond hold,stock hold,commission,tax,reverse open,diff,asset value,net value,open/close
0,113537.SH@603348.SH,0,,,,0,0,0,0,,,0,0,"0.027,0.002"
